least,average,iterations,runtime(sec)
<<<<<<< HEAD
157,157,1,1,True,True
=======
157,157,1,2,True,True
157,157,1,2,True,True
157,157,1,2,True,True
157,157,1,2,True,True
28,28,1,3,True,True
35,130,1,3,True,True
34,38,1,47,True,True
>>>>>>> 0fb38ca6aad753eca39079699b911e9be9cd2c86
