59
"Runtime: 0 hours, 0 minutes and 22 seconds"
Iterations: 100
Average moves: 114.33333333333333
Least moves: 59
"Moves: [96, 188, 59]"
car,move
C,-1
J,-1
I,1
I,1
A,-1
G,-1
I,-2
J,1
F,1
J,-1
I,1
G,-1
I,1
I,-2
K,-1
G,1
J,1
G,-1
X,1
J,-1
K,1
F,-1
X,-1
L,-2
I,1
J,-1
J,-1
I,1
J,1
H,1
J,-1
E,3
H,-1
I,-1
I,-1
D,-1
I,1
I,1
I,-3
H,1
E,-2
J,3
L,2
G,1
E,2
H,-2
G,-1
I,1
X,2
I,-1
X,-1
I,1
X,2
I,-1
G,1
B,-1
I,-1
H,1
X,1
